112; 2,33
15376; 2,25
30590; 2,19
45805; 2,21
61019; 2,20
76233; 2,16
91448; 2,13
106661; 2,09
121876; 2,10
137091; 2,11
152304; 2,11
167519; 2,12
182733; 2,13
197948; 2,12
213161; 2,12
228376; 2,12
243591; 2,12
258804; 2,12
274019; 2,12
289233; 2,13
304447; 2,12
319662; 2,13
334876; 2,13
350091; 2,13
365304; 2,13
380519; 2,14
395734; 2,13
410947; 2,13
426162; 2,14
441376; 2,14
456591; 2,14
471804; 2,14
487019; 2,14
502234; 2,13
517447; 2,14
532662; 2,14
547876; 2,14
563091; 2,14
578309; 2,15
593523; 2,14
608738; 2,14
623952; 2,15
639167; 2,15
654382; 2,14
669596; 2,14
684812; 2,14
700026; 2,15
715241; 2,14
730456; 2,15
745670; 2,14
760885; 2,15
776099; 2,14
791314; 2,14
806529; 2,15
821743; 2,15
836958; 2,15
852172; 2,14
867387; 2,15
882601; 2,15
897816; 2,15
913039; 2,15
928253; 2,15
943476; 2,15
958691; 2,15
973905; 2,15
989120; 2,15
1004335; 2,15
1019549; 2,15
1034764; 2,14
1049978; 2,14
1065193; 2,15
1080408; 2,15
1095623; 2,14
1110838; 2,15
1126056; 2,15
1141271; 2,15
1156486; 2,15
1171700; 2,15
1186915; 2,15
1202129; 2,15
1217344; 2,15
1232559; 2,14
1247773; 2,15
1262988; 2,14
1278202; 2,14
1293417; 2,14
1308632; 2,15
1323846; 2,15
1339061; 2,15
1354275; 2,15
1369490; 2,15
1384705; 2,15
1399919; 2,15
1415134; 2,15
1430348; 2,15
1445563; 2,15
1460777; 2,15
1475992; 2,16
1491207; 2,16
1506421; 2,15
1521636; 2,15
1536850; 2,15
1552065; 2,15
1567280; 2,15
1582494; 2,16
1597709; 2,15
1612923; 2,16
1628138; 2,16
1643357; 2,16
1658571; 2,16
1673786; 2,16
1689000; 2,15
1704215; 2,16
1719430; 2,16
1734644; 2,16
1749859; 2,15
1765072; 2,16
1780287; 2,16
1795502; 2,16
1810716; 2,16
1825939; 2,16
1841154; 2,15
1856368; 2,16
1871583; 2,15
1886804; 2,15
1902019; 2,16
1917234; 2,15
1932448; 2,15
1947663; 2,16
1962877; 2,16
1978092; 2,16
1993307; 2,16
2008521; 2,15
2023736; 2,16
2038950; 2,16
2054165; 2,16
2069380; 2,16
2084594; 2,16
2099809; 2,16
2115023; 2,16
2130238; 2,15
2145453; 2,15
2160671; 2,15
2175886; 2,15
2191100; 2,15
2206315; 2,15
2221530; 2,15
2236744; 2,15
2251959; 2,15
2267173; 2,15
2282388; 2,13
2297603; 2,15
2312817; 2,15
2328032; 2,15
2343246; 2,15
2358461; 2,15
2373676; 2,15
2388890; 2,15
2404105; 2,15
2419319; 2,15
2434534; 2,15
2449748; 2,15
2464963; 2,15
2480178; 2,15
2495392; 2,15
2510607; 2,15
2525821; 2,15
2541036; 2,15
2556251; 2,15
2571465; 2,15
2586680; 2,15
2601894; 2,15
2617109; 2,15
2632324; 2,15
2647538; 2,15
2662753; 2,15
2677971; 2,15
2693186; 2,15
2708401; 2,16
2723623; 2,16
2738838; 2,15
2754053; 2,16
2769267; 2,17
2784482; 2,17
2799696; 2,15
2814919; 2,14
2830134; 2,14
2845348; 2,13
2860563; 2,12
2875778; 2,12
2890993; 2,11
2906208; 2,11
2921422; 2,10
2936637; 2,10
2951852; 2,10
2967066; 2,10
2982281; 2,09
2997495; 2,08
3012710; 2,08
3027924; 2,08
3043140; 2,08
3058355; 2,07
3073569; 2,07
3088784; 2,07
3103998; 2,07
3119213; 2,07
3134428; 2,07
3149642; 2,07
3164858; 2,07
3180072; 2,07
3195291; 2,08
3210506; 2,07
3225720; 2,07
3240935; 2,07
3256148; 2,07
3271363; 2,07
3286578; 2,07
3301792; 2,07
3317007; 2,07
3332221; 2,07
3347436; 2,07
3362651; 2,07
3377865; 2,07
3393080; 2,08
3408294; 2,07
3423509; 2,07
3438724; 2,08
3453938; 2,09
3469153; 2,09
3484367; 2,09
3499582; 2,09
3514797; 2,09
3530011; 2,09
3545226; 2,09
3560440; 2,09
3575655; 2,09
3590870; 2,09
3606084; 2,09
3621299; 2,09
3636520; 2,09
3651735; 2,09
3666950; 2,09
3682164; 2,09
3697379; 2,10
3712598; 2,09
3727812; 2,09
3743027; 2,09
3758248; 2,09
3773463; 2,09
3788678; 2,09
3803892; 2,09
3819107; 2,09
3834321; 2,09
3849536; 2,10
3864751; 2,10
3879965; 2,09
3895180; 2,09
3910394; 2,09
3925609; 2,10
3940824; 2,09
3956038; 2,09
3971253; 2,09
3986467; 2,09
4001682; 2,10
4016897; 2,09
4032111; 2,09
4047326; 2,09
4062540; 2,10
4077755; 2,09
4092968; 2,09
4108183; 2,10
4123398; 2,10
4138612; 2,09
4153827; 2,09
4169041; 2,10
4184256; 2,10
4199471; 2,10
4214685; 2,10
4229900; 2,10
4245118; 2,09
4260333; 2,10
4275548; 2,10
4290762; 2,11
4305977; 2,11
4321191; 2,10
4336406; 2,10
4351621; 2,10
4366835; 2,10
4382050; 2,10
4397264; 2,10
4412479; 2,10
4427694; 2,09
4442908; 2,10
4458123; 2,11
4473337; 2,10
4488552; 2,10
4503767; 2,10
4518981; 2,10
4534196; 2,10
4549417; 2,10
4564632; 2,10
4579847; 2,09
4595061; 2,10
4610276; 2,10
4625490; 2,10
4640705; 2,10
4655920; 2,10
4671134; 2,10
4686349; 2,10
4701571; 2,10
4716785; 2,11
4732000; 2,11
4747214; 2,11
4762433; 2,11
4777648; 2,11
4792862; 2,11
4808077; 2,11
4823291; 2,11
4838506; 2,11
4853721; 2,13
4868935; 2,13
4884150; 2,13
4899365; 2,13
4914580; 2,14
4929795; 2,14
4945009; 2,14
4960224; 2,14
4975438; 2,14
4990653; 2,14
5005868; 2,14
5021082; 2,14
5036297; 2,15
5051511; 2,15
5066726; 2,15
5081940; 2,15
5097156; 2,15
5112371; 2,15
5127585; 2,15
5142800; 2,15
5158014; 2,15
5173229; 2,15
5188444; 2,15
5203658; 2,15
5218873; 2,15
5234087; 2,15
5249302; 2,15
5264517; 2,15
5279735; 2,15
5294950; 2,15
5310164; 2,15
5325379; 2,16
5340594; 2,16
5355808; 2,16
5371023; 2,16
5386237; 2,16
5401452; 2,15
5416667; 2,16
5431881; 2,15
5447103; 2,16
5462318; 2,16
5477532; 2,15
5492747; 2,15
5507961; 2,16
5523176; 2,16
5538391; 2,16
5553605; 2,15
5568820; 2,16
5584034; 2,16
5599249; 2,15
5614464; 2,15
5629685; 2,16
5644900; 2,16
5660114; 2,16
5675329; 2,16
5690544; 2,16
5705758; 2,16
5720973; 2,16
5736187; 2,15
5751402; 2,16
5766616; 2,16
5781830; 2,15
5797049; 2,14
5812263; 2,14
5827478; 2,15
5842693; 2,15
5857907; 2,15
5873122; 2,15
5888336; 2,15
5903551; 2,15
5918766; 2,15
5933980; 2,15
5949195; 2,15
5964408; 2,15
5979623; 2,15
5994838; 2,16
6010052; 2,16
6025267; 2,16
6040481; 2,16
6055696; 2,16
6070910; 2,16
6086125; 2,16
6101340; 2,16
6116554; 2,16
6131769; 2,16
6146983; 2,16
6162198; 2,16
6177413; 2,16
6192626; 2,16
6207841; 2,16
6223055; 2,16
6238270; 2,15
6253485; 2,16
6268699; 2,15
6283914; 2,15
6299128; 2,15
6314347; 2,15
6329562; 2,15
6344776; 2,15
6359998; 2,15
6375213; 2,15
6390427; 2,15
6405642; 2,14
6420856; 2,14
6436071; 2,14
6451286; 2,14
6466500; 2,14
6481715; 2,14
6496929; 2,13
6512144; 2,13
6527358; 2,13
6542573; 2,13
6557788; 2,13
6573009; 2,14
6588224; 2,14
6603439; 2,14
6618653; 2,15
6633868; 2,15
6649082; 2,15
6664297; 2,15
6679512; 2,16
6694726; 2,16
6709941; 2,16
6725154; 2,16
6740369; 2,17
6755584; 2,16
6770798; 2,17
6786013; 2,17
6801227; 2,17
6816442; 2,17
6831661; 2,18
6846875; 2,18
6862090; 2,18
6877304; 2,19
6892519; 2,19
6907734; 2,19
6922948; 2,19
6938163; 2,19
6953377; 2,20
6968593; 2,20
6983808; 2,20
6999022; 2,20
7014237; 2,20
7029451; 2,20
7044666; 2,21
7059880; 2,21
7075095; 2,21
7090310; 2,21
7105524; 2,21
7120739; 2,21
7135953; 2,22
7151168; 2,22
7166383; 2,22
7181597; 2,22
7196812; 2,22
7212027; 2,22
7227242; 2,22
7242457; 2,21
7257671; 2,22
7272893; 2,21
7288108; 2,22
7303322; 2,22
7318537; 2,22
7333752; 2,22
7348970; 2,22
7364185; 2,24
7379399; 2,23
7394614; 2,23
7409828; 2,23
7425043; 2,24
7440258; 2,23
7455472; 2,23
7470687; 2,24
7485901; 2,24
7501123; 2,24
7516338; 2,24
7531552; 2,24
7546767; 2,24
7561981; 2,25
7577196; 2,25
7592411; 2,26
7607625; 2,26
7622840; 2,26
7638053; 2,26
7653268; 2,27
7668483; 2,26
7683697; 2,27
7698912; 2,27
7714126; 2,27
7729341; 2,26
7744556; 2,27
7759770; 2,27
7774985; 2,27
7790199; 2,27
7805414; 2,27
7820628; 2,26
7835842; 2,26
7851057; 2,26
7866271; 2,27
7881483; 2,27
7896697; 2,27
7911912; 2,28
7927127; 2,28
7942341; 2,28
7957556; 2,28
7972770; 2,29
7987985; 2,29
8003200; 2,31
8018414; 2,31
8033629; 2,30
8048843; 2,31
8064057; 2,32
8079271; 2,32
8094486; 2,33
8109701; 2,33
8124915; 2,33
8140130; 2,34
8155344; 2,34
8170559; 2,35
8185781; 2,36
8200995; 2,36
8216210; 2,36
8231425; 2,37
8246639; 2,37
8261854; 2,38
8277068; 2,38
8292283; 2,39
8307496; 2,38
8322711; 2,39
8337926; 2,40
8353140; 2,40
8368355; 2,40
8383569; 2,41
8398788; 2,41
8414011; 2,41
8429224; 2,42
8444438; 2,43
8459651; 2,43
8474864; 2,43
8490078; 2,44
8505291; 2,44
8520505; 2,45
8535718; 2,45
8550931; 2,46
8566145; 2,46
8581358; 2,46
8596572; 2,47
8611785; 2,47
8626999; 2,48
8642212; 2,48
8657425; 2,48
8672638; 2,49
8687852; 2,49
8703066; 2,50
8718279; 2,50
8733493; 2,51
8748705; 2,51
8763919; 2,51
8779132; 2,52
8794346; 2,52
8809560; 2,52
8824773; 2,53
8839986; 2,53
8855199; 2,54
8870413; 2,54
8885626; 2,55
8900840; 2,55
8916057; 2,55
8931270; 2,56
8946484; 2,56
8961697; 2,56
8976911; 2,57
8992124; 2,57
9007337; 2,57
9022551; 2,58
9037764; 2,58
9052978; 2,59
9068191; 2,59
9083405; 2,59
9098617; 2,60
9113831; 2,60
9129044; 2,60
9144258; 2,61
9159472; 2,61
9174685; 2,60
9189898; 2,61
9205111; 2,61
9220325; 2,62
9235538; 2,62
9250752; 2,63
9265966; 2,63
9281186; 2,63
9296400; 2,64
9311613; 2,64
9326827; 2,64
9342049; 2,64
9357262; 2,65
9372475; 2,65
9387688; 2,65
9402902; 2,65
9418116; 2,66
9433332; 2,66
9448546; 2,66
9463759; 2,67
9478973; 2,67
9494187; 2,68
9509399; 2,68
9524613; 2,68
9539826; 2,68
9555040; 2,69
9570253; 2,69
9585467; 2,70
9600679; 2,69
9615893; 2,70
9631107; 2,70
9646320; 2,71
9661534; 2,71
9676747; 2,71
9691960; 2,72
9707173; 2,72
9722387; 2,72
9737601; 2,72
9752814; 2,73
9768028; 2,73
9783240; 2,73
9798454; 2,73
9813667; 2,74
9828881; 2,73
9844094; 2,74
9859308; 2,74
9874521; 2,74
9889734; 2,75
9904948; 2,75
9920161; 2,75
9935375; 2,75
9950592; 2,76
9965805; 2,76
9981019; 2,76
9996232; 2,77
10011445; 2,77
10026658; 2,77
10041872; 2,78
10057085; 2,78
10072299; 2,78
10087513; 2,78
10102726; 2,78
10117940; 2,79
10133152; 2,79
10148366; 2,78
10163588; 2,79
10178801; 2,80
10194015; 2,79
10209228; 2,80
10224441; 2,80
10239663; 2,80
10254876; 2,81
10270090; 2,81
10285303; 2,81
10300517; 2,81
10315730; 2,82
10330943; 2,81
10346157; 2,82
10361370; 2,82
10376584; 2,82
10391797; 2,82
10407011; 2,83
10422224; 2,83
10437441; 2,83
10452655; 2,83
10467868; 2,83
10483082; 2,83
10498295; 2,83
10513508; 2,83
10528721; 2,83
10543935; 2,84
10559149; 2,84
10574362; 2,84
10589576; 2,84
10604789; 2,84
10620002; 2,85
10635215; 2,85
10650429; 2,85
10665643; 2,85
10680856; 2,85
10696070; 2,86
10711283; 2,86
10726496; 2,86
10741709; 2,86
10756923; 2,86
10772136; 2,86
10787350; 2,87
10802564; 2,87
10817777; 2,87
10832990; 2,87
10848203; 2,87
10863417; 2,87
10878630; 2,87
10893844; 2,88
10909058; 2,88
10924274; 2,88
10939488; 2,88
10954701; 2,89
10969915; 2,88
10985128; 2,88
11000341; 2,89
11015555; 2,89
11030768; 2,89
11045982; 2,89
11061203; 2,89
11076417; 2,89
11091630; 2,89
11106843; 2,90
11122057; 2,90
11137270; 2,90
11152492; 2,90
11167706; 2,91
11182919; 2,91
11198132; 2,90
11213345; 2,90
11228559; 2,91
11243772; 2,91
11258986; 2,91
11274200; 2,91
11289413; 2,91
11304626; 2,92
11319839; 2,92
11335053; 2,92
11350266; 2,92
11365480; 2,92
11380694; 2,92
11395907; 2,92
11411124; 2,93
11426337; 2,93
11441551; 2,94
11456764; 2,93
11471977; 2,93
11487191; 2,93
11502404; 2,93
11517618; 2,94
11532831; 2,93
11548045; 2,94
11563257; 2,94
11578471; 2,94
11593684; 2,94
11608898; 2,94
11624112; 2,94
11639325; 2,94
11654538; 2,95
11669751; 2,95
11684965; 2,95
11700178; 2,95
11715392; 2,95
11730606; 2,95
11745819; 2,95
11761032; 2,95
11776245; 2,96
11791459; 2,96
11806672; 2,96
11821886; 2,96
11837100; 2,96
11852312; 2,96
11867526; 2,96
11882739; 2,96
11897957; 2,97
11913169; 2,97
11928383; 2,97
11943605; 2,97
11958818; 2,97
11974032; 2,97
11989245; 2,97
12004458; 2,97
12019672; 2,97
12034885; 2,97
12050107; 2,97
12065320; 2,98
12080534; 2,98
12095747; 2,98
12110960; 2,98
12126174; 2,98
12141387; 2,98
12156601; 2,98
12171814; 2,98
12187027; 2,98
12202241; 2,98
12217454; 2,99
12232668; 2,99
12247881; 2,99
12263095; 2,99
12278308; 2,99
12293521; 3,00
12308734; 2,99
12323948; 3,00
12339162; 2,99
12354375; 3,00
12369589; 3,00
12384805; 3,00
12400019; 3,00
12415233; 3,00
12430445; 3,00
12445659; 3,00
12460872; 3,01
12476086; 3,00
12491299; 3,01
12506513; 3,01
12521725; 3,01
12536939; 3,01
12552153; 3,01
12567366; 3,01
12582580; 3,01
12597792; 3,02
12613006; 3,01
12628219; 3,01
12643433; 3,02
12658647; 3,02
12673860; 3,02
12689073; 3,02
12704286; 3,02
12719500; 3,02
12734713; 3,02
12749927; 3,03
12765140; 3,02
12780353; 3,02
12795567; 3,03
12810780; 3,03
12825994; 3,02
12841216; 3,03
12856428; 3,03
12871646; 3,03
12886859; 3,03
12902072; 3,03
12917285; 3,03
12932499; 3,03
12947713; 3,03
12962934; 3,04
12978148; 3,03
12993360; 3,03
13008574; 3,04
13023788; 3,04
13039001; 3,04
13054215; 3,04
13069427; 3,04
13084641; 3,04
13099854; 3,04
13115068; 3,04
13130281; 3,04
13145494; 3,04
13160708; 3,04
13175921; 3,04
13191135; 3,04
13206348; 3,04
13221561; 3,05
13236774; 3,04
13251988; 3,05
13267202; 3,05
13282415; 3,05
13297629; 3,05
13312841; 3,05
13328055; 3,05
13343268; 3,05
13358485; 3,05
13373699; 3,06
13388912; 3,05
13404126; 3,05
13419339; 3,06
13434552; 3,06
13449765; 3,06
13464979; 3,06
13480193; 3,06
13495406; 3,06
13510619; 3,06
13525832; 3,06
13541046; 3,07
13556259; 3,06
13571473; 3,07
13586686; 3,07
13601899; 3,07
13617113; 3,07
13632326; 3,07
13647540; 3,07
13662753; 3,07
13677966; 3,07
13693179; 3,07
13708393; 3,07
13723607; 3,07
13738827; 3,08
13754041; 3,08
13769254; 3,08
13784468; 3,08
13799682; 3,08
13814895; 3,08
13830108; 3,08
13845325; 3,08
13860547; 3,09
13875760; 3,08
13890973; 3,09
13906187; 3,08
13921400; 3,09
13936614; 3,09
13951826; 3,09
13967040; 3,09
13982254; 3,09
13997467; 3,09
14012681; 3,09
14027894; 3,10
14043107; 3,09
14058320; 3,09
14073534; 3,09
14088748; 3,09
14103961; 3,09
14119174; 3,10
14134387; 3,10
14149601; 3,10
14164814; 3,10
14180028; 3,10
14195240; 3,10
14210454; 3,10
14225668; 3,10
14240881; 3,11
14256095; 3,11
14271307; 3,10
14286521; 3,11
14301734; 3,10
14316948; 3,11
14332165; 3,11
14347378; 3,11
14362592; 3,12
14377805; 3,11
14393018; 3,11
14408231; 3,11
14423445; 3,11
14438659; 3,11
14453872; 3,12
14469085; 3,11
14484298; 3,12
14499512; 3,11
14514725; 3,12
14529939; 3,12
14545152; 3,11
14560365; 3,12
14575579; 3,12
14590792; 3,12
14606006; 3,12
14621227; 3,12
14636440; 3,12
14651654; 3,12
14666867; 3,12
14682080; 3,12
14697293; 3,12
14712507; 3,12
14727720; 3,12
14742934; 3,12
14758147; 3,13
14773368; 3,12
14788582; 3,13
14803795; 3,13
14819012; 3,13
14834226; 3,13
14849439; 3,13
14864653; 3,13
14879865; 3,13
14895079; 3,13
14910292; 3,13
14925506; 3,13
14940720; 3,13
14955932; 3,14
14971146; 3,14
14986359; 3,13
15001573; 3,14
15016785; 3,14
15031999; 3,14
15047213; 3,14
15062426; 3,14
15077640; 3,14
15092852; 3,14
15108066; 3,14
15123279; 3,14
15138493; 3,15
15153707; 3,14
15168919; 3,14
15184133; 3,15
15199346; 3,14
15214560; 3,14
15229772; 3,15
15244986; 3,15
15260199; 3,15
15275413; 3,15
15290627; 3,15
15305843; 3,15
15321057; 3,15
15336270; 3,15
15351483; 3,15
15366696; 3,15
15381910; 3,15
15397124; 3,15
15412337; 3,15
15427550; 3,15
15442763; 3,16
15457977; 3,15
15473190; 3,16
15488403; 3,16
15503617; 3,15
15518838; 3,16
15534052; 3,16
15549264; 3,16
15564478; 3,16
15579692; 3,16
15594905; 3,16
15610118; 3,16
15625331; 3,16
15640545; 3,16
15655758; 3,16
15670972; 3,17
15686193; 3,16
15701406; 3,16
15716620; 3,16
15731833; 3,16
15747046; 3,16
15762259; 3,17
15777473; 3,17
15792690; 3,16
15807903; 3,16
15823116; 3,17
15838329; 3,17
15853543; 3,17
15868755; 3,17
15883969; 3,17
15899182; 3,17
15914395; 3,17
15929608; 3,17
15944821; 3,17
15960035; 3,17
15975247; 3,17
15990461; 3,17
16005673; 3,17
16020887; 3,18
16036101; 3,17
16051313; 3,18
16066527; 3,17
16081739; 3,18
16096953; 3,18
16112166; 3,18
16127379; 3,18
16142593; 3,18
16157805; 3,18
16173019; 3,18
16188232; 3,18
16203445; 3,18
16218658; 3,18
16233871; 3,18
16249084; 3,18
